QueryType,QueryValue,ActivityType,JobPostUrl,CompanyName,CompanyWebsite,JobTitle,JobLocation,PostedOn,NumberOfApplicants,Industry,EmploymentType,SeniorityLevel,JobFunction,JobPosterProfileUrl,JobPosterFirstName,JobPosterLastName,DegreeOfConnection,ScrapedDate
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185920724,SMU S.A. (Unimarc M10 Ok Market),http://www.smu.cl,Administrativo(A) Gestor Documental,Santiago CL,09/30/2020 21:00:00,81,Marketing & Advertising. Human Resources. Financial Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/7/2020 12:02:36 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180694575,Gastronomía & Negocios,http://www.gyn.cl,TOMMY BEANS,Santiago CL,09/04/2020 18:45:57,0,E-learning,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/7/2020 12:03:17 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185923027,RSC,http://www.rizsoftware.com,Trabajo Analista De Control De Gestión,Santiago CL,09/29/2020 21:00:00,43,Marketing & Advertising. Human Resources. Gambling & Casinos,Full-time,Associate,Business Development. Sales,N/A,N/A,N/A,N/A,10/7/2020 12:03:57 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2191640431,Trilogy,http://www.trilogy.com,Frontend Developer (Remote) - $60000/year USD,Santiago CL,10/06/2020 23:17:33,2,Computer Software. Information Technology & Services. Internet,Full-time,Associate,Art/Creative. Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 12:04:29 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2191631614,Crossover for Work,http://www.crossover.com,Support Specialist (Remote) - $30000/year USD,Santiago CL,10/06/2020 23:14:36,0,Computer Software. Information Technology & Services. Internet,Full-time,Entry level,Engineering. Information Technology. Customer Service,N/A,N/A,N/A,N/A,10/7/2020 12:05:06 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2191076687,comercial maletek limitada,http://www.maletek.cl,Ingeniero Dev-Ops,Santiago Región Metropolitana de Santiago Chile,10/06/2020 16:10:10,0,Wholesale,Temporary,Mid-Senior level,Information Technology. Project Management. Engineering,N/A,N/A,N/A,N/A,10/7/2020 12:05:52 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187692641,Grupo Unísono,http://www.grupounisono.es,Ejecutivo Atención al Cliente en Teletrabajo 45 hrs.,Las Condes CL,10/04/2020 02:58:48,36,Human Resources. Management Consulting. Outsourcing/Offshoring,Full-time,Executive,Business Development. Sales,N/A,N/A,N/A,N/A,10/7/2020 12:06:39 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2191213367,WeReditus,https://www.wereditus.com/,Ejecutivo de Cobranza y Normalización ,Región Metropolitana de Santiago Chile,10/06/2020 21:54:26,20,Outsourcing/Offshoring,Full-time,Executive,Business Development. Sales,N/A,N/A,N/A,N/A,10/7/2020 12:07:17 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185922435,Colbun S.A,http://www.colbun.cl,Administrativo Ssgg,Santiago CL,09/30/2020 21:00:00,32,Information Technology & Services. Civil Engineering. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/7/2020 12:08:06 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565379,Capital Pessoal,http://www.capitalpessoal.com.br,Trabajo Garzones,Santiago CL,09/27/2020 21:00:00,7,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/7/2020 1:45:12 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2182693066,Homs Pack Ltda,N/A,Ayudante de bodega,Recoleta CL,09/30/2020 22:02:25,2,Construction. Marketing & Advertising. Human Resources,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/7/2020 1:45:54 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2173417410,InovaBiz,http://www.inovabiz.com,Desarrollador .NET,Providencia Región Metropolitana de Santiago Chile,09/24/2020 14:48:08,35,Computer Software,Full-time,Entry level,Engineering. Information Technology,https://www.linkedin.com/in/ACoAACIYFIIBR7onnMGzIhgPyrK16uKgj4zToKE,Julia,Meza ,DISTANCE_3,10/7/2020 1:46:39 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2179004552,Accenture Chile,http://www.accenture.com/cl-es,Desarrollador Salesforce,Provincia de Santiago Chile,09/28/2020 14:05:40,25,Management Consulting,Full-time,Mid-Senior level,Information Technology,N/A,N/A,N/A,N/A,10/7/2020 1:47:19 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168143249,Alta Decision,http://www.altadecision.cl,Trabajo Runner,Santiago CL,09/17/2020 21:00:00,3,Construction. Civil Engineering. Human Resources,Full-time,Entry level,Management. Manufacturing,N/A,N/A,N/A,N/A,10/7/2020 1:47:56 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565089,SM Consulting Chile,http://www.smconsulting.cl,Analista Control Calidad Experiencia En Empresas Productivas De Alimentos,Santiago CL,09/25/2020 21:00:00,6,Food & Beverages. Human Resources. Transportation/Trucking/Railroad,Full-time,Associate,Business Development. Sales,N/A,N/A,N/A,N/A,10/7/2020 1:48:57 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185925066,Omega Cargo,http://corpomega.com/,Trabajo Backoffice,Santiago CL,09/30/2020 21:00:00,17,Building Materials. Food & Beverages. Wholesale,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/7/2020 1:49:32 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180564309,Workmate,http://www.workmate.cl,Desarrollador De Apliacaciones,Santiago CL,09/26/2020 21:00:00,1,Human Resources. Banking. Financial Services,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 1:50:15 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2192700451,Activos Chile,http://www.activoschile.cl/,Asistente Administrativo de Bodega Pudahuel,Pudahuel CL,10/07/2020 07:49:07,3,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/7/2020 12:31:43 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168144351,Hiper S.A.,http://www.hiper.com.pe,Teletrabajo Ventas Desde Casa,Santiago CL,09/17/2020 21:00:00,45,Food & Beverages. Telecommunications. Human Resources,Full-time,Associate,Other,N/A,N/A,N/A,N/A,10/7/2020 12:32:31 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176747315,escuela de conductores norte 2000 ltda,N/A,Trabajo Práctica Área Informática,Santiago CL,09/23/2020 21:00:00,6,Human Resources. Law Practice. Transportation/Trucking/Railroad,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/7/2020 12:33:06 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2192689164,ECR International,http://www.ecrinternational.com,Cajeros Bancarios por reemplazo con experiencia Santiago - Ñuñoa,Ñuñoa CL,10/07/2020 07:41:58,6,Staffing & Recruiting. Human Resources. Financial Services,Full-time,Entry level,Finance. Sales,N/A,N/A,N/A,N/A,10/7/2020 12:33:55 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180564131,Redon,http://www.redon.cl,Desarrollador(A) Full,Santiago CL,09/25/2020 21:00:00,2,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 12:34:25 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2191286231,IKEA,https://about.ikea.com/,Fulfilment Availability and Support  Manager LATAM ,Santiago Province Chile,10/06/2020 19:39:22,97,Retail,Full-time,Executive,Strategy/Planning. Management. Supply Chain,https://www.linkedin.com/in/ACoAAClEbhkBUqPJhv0GFm9dUIFaH58sv3mi1h8,Felipe,Jiménez Olave,DISTANCE_3,10/7/2020 12:35:03 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180568110,3IT Ltd,http://www.3itltd.co.uk,Desarrolladores Full Stack.,Santiago CL,09/27/2020 21:00:00,3,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 12:35:52 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2170144170,Ionix Mobile Payments,http://www.ionix.cl,Desarrollador Java Senior,Santiago Santiago Metropolitan Chile,09/21/2020 19:24:53,19,Computer Software. Information Technology & Services,Full-time,Associate,Engineering. Information Technology,https://www.linkedin.com/in/ACoAABFljpMBF_gbA7Gs9KkHmBepHOTH8ZVgbhk,Luis,Valenzuela,DISTANCE_3,10/7/2020 12:36:55 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180741368,CMPC,https://www.cmpc.com/,Jefe /a de Procesos SAP,Santiago CL,09/28/2020 21:00:00,50,Paper & Forest Products,Full-time,Associate,Information Technology,N/A,N/A,N/A,N/A,10/7/2020 2:24:02 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180137756,Ingram Micro,http://www.ingrammicro.com,Ingeniero de Preventa ADOBE (Software Soluciones Gestión Documental),La Lomota DO,09/29/2020 12:39:11,34,Information Technology & Services,Full-time,Associate,Sales. Business Development,N/A,N/A,N/A,N/A,10/7/2020 2:24:42 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185917797,Perfil Market,N/A,Trabajo Jefe De Proyecto,Santiago CL,09/29/2020 21:00:00,11,Information Technology & Services. Telecommunications. Human Resources,Full-time,Associate,Consulting. Information Technology. Sales,N/A,N/A,N/A,N/A,10/7/2020 2:25:20 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2172702953,Kibernum,http://www.kibernum.com,Desarrollador FullStack Junior,Santiago CL,09/24/2020 04:05:21,10,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 2:25:53 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2183522672,perfomallas s a,http://www.perfomallas.com,Auxiliar de Produccion,Santiago CL,10/01/2020 06:52:33,1,Machinery. Mechanical Or Industrial Engineering. Human Resources,Full-time,Entry level,Product Management. Marketing,N/A,N/A,N/A,N/A,10/7/2020 2:26:25 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180560793,Torre,http://torre.co/,React Native Developer,Santiago CL,09/25/2020 21:00:00,3,Information Technology & Services. Computer Software. Internet,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 2:27:25 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180563090,importadora y comercializadora barcelona ltda,N/A,Trabajo Desarrollador,Santiago CL,09/24/2020 21:00:00,5,Primary/Secondary Education. Education Management. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 2:28:15 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185205608,CODELCO – Corporación Nacional del Cobre de Chile,http://www.codelco.com,Scrum Master,Santiago Región Metropolitana de Santiago Chile,10/02/2020 10:50:46,367,Mining & Metals. Banking. Industrial Automation,Full-time,Mid-Senior level,Analyst. Engineering. Consulting,N/A,N/A,N/A,N/A,10/7/2020 2:29:01 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185938244,GM InSite,http://www.gminsite.cl,Trabajo Importante Fundación Social,Santiago CL,09/21/2020 21:00:00,6,Computer Software. Human Resources. Hospital & Health Care,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/7/2020 2:29:40 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565123,Demre Group,http://demregroup.com,Desarrollador Full Stack,Santiago CL,09/25/2020 21:00:00,3,Information Technology & Services. Computer Software. Internet,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 3:00:48 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168140333,GOLDENFROST,http://www.goldenfrost.cl,Trabajo Secretaria,Santiago CL,09/17/2020 21:00:00,66,Food & Beverages. Architecture & Planning. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/7/2020 3:01:44 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176744322,-X-,http://www.conagrafoodscareers.com,Trabajo Desarrollador Web/ Providencia (Remoto),Santiago CL,09/22/2020 21:00:00,4,Electrical & Electronic Manufacturing. Telecommunications. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 3:02:21 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180559932,BBR,http://www.bbr.cat,Ingeniero En Informática (Programador Java),Santiago CL,09/25/2020 21:00:00,6,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 3:03:15 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2192689786,Empresa del sector IT,N/A,JUNIOR,Renca CL,09/12/2020 07:44:21,0,Marketing & Advertising. Food & Beverages. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/7/2020 3:04:11 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180568071,Expertice-IT Consulting,http://www.expertice-it.com/,Profesor De MatemÁTicas,Santiago CL,09/27/2020 21:00:00,4,Primary/Secondary Education. Human Resources. Leisure Travel & Tourism,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/7/2020 3:05:04 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2170542712,tembici.,http://www.tembici.com.br,Analista de planificación urbana (Santiago de Chile),Recoleta CL,09/22/2020 06:16:00,379,Consumer Services,Full-time,Associate,Business Development. Sales,N/A,N/A,N/A,N/A,10/7/2020 3:05:58 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2192687366,OMIL S.R.L.,http://www.omil.it,Ayudante Eléctrico,Lo Barnechea CL,10/07/2020 07:42:33,0,Higher Education. Education Management. Human Resources,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/7/2020 3:06:53 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176740669,Servicios Profesionales,N/A,Programador/Desarrollador Java,Santiago CL,09/22/2020 21:00:00,1,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/7/2020 3:07:39 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185920069,Imagemaker S.A.,http://www.imagemaker.com,#215,Santiago CL,09/28/2020 21:00:00,2,Information Technology & Services. Computer Software. Events Services,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/7/2020 3:08:16 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187901753,N/A,N/A,Profesional computacion,Santiago CL,10/04/2020 07:25:43,0,Marketing & Advertising. Food & Beverages. Retail,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/7/2020 3:08:58 PM
